,Label,Checkpoint,OriginalLoss,AblatedLoss
123,L5N725,20,3.182973816394806,3.18354992210865
124,L4N1271,20,3.182973816394806,3.1836421024799346
125,L5N264,20,3.182973816394806,3.1841312897205354
126,L5N1541,20,3.182973816394806,3.182745233774185
127,L5N432,20,3.182973816394806,3.184037373661995
128,L4N768,20,3.182973816394806,3.1833336424827574
129,L5N1369,20,3.182973816394806,3.1828868955373766
130,L4N257,20,3.182973816394806,3.183889837861061
131,L5N1453,20,3.182973816394806,3.183457787632942
132,L5N226,20,3.182973816394806,3.1831011146306993
133,L5N1199,20,3.182973816394806,3.183315798640251
134,L5N1693,20,3.182973816394806,3.1867852246761323
135,L5N1212,20,3.182973816394806,3.1834024369716643
136,L4N571,20,3.182973816394806,3.1828592920303347
137,L4N2014,20,3.182973816394806,3.1827640092372893
138,L5N1787,20,3.182973816394806,3.184103512763977
139,L5N742,20,3.182973816394806,3.1831560266017913
140,L4N189,20,3.182973816394806,3.1829923087358476
