FirstToken,Checkpoint,GermanLogit,EnglishLogit,GermanLogitAblated,EnglishLogitAblated
4151,30,4.986327648162842,8.910453796386719,5.02025842666626,8.911968231201172
67,30,3.91780948638916,4.788261413574219,3.9274063110351562,4.783486366271973
77,30,5.5294294357299805,1.3885451555252075,5.556545734405518,1.397072434425354
588,30,5.8784356117248535,12.950318336486816,5.903195858001709,12.954264640808105
594,30,7.22208309173584,9.962058067321777,7.227137565612793,9.963088989257812
4200,30,5.760381698608398,12.147713661193848,5.787586212158203,12.141791343688965
659,30,10.210234642028809,9.083023071289062,10.260842323303223,8.916746139526367
717,30,4.200651168823242,9.153599739074707,4.202555179595947,9.163909912109375
246,30,6.305734157562256,5.0905256271362305,6.312825679779053,5.095355033874512
6398,30,4.496641635894775,9.274267196655273,4.527492046356201,9.268954277038574
271,30,3.791912078857422,8.576934814453125,3.8002617359161377,8.577608108520508
275,30,6.278669357299805,12.27995777130127,6.309931755065918,12.281167984008789
285,30,2.3543500900268555,13.291563034057617,2.3715615272521973,13.291116714477539
287,30,5.653539180755615,6.76466703414917,5.664670944213867,6.772535800933838
309,30,4.696159839630127,11.22750473022461,4.708535194396973,11.219856262207031
311,30,6.920210838317871,3.849029302597046,6.951735973358154,3.8488214015960693
312,30,3.389878511428833,1.2620774507522583,3.404958486557007,1.2574526071548462
320,30,5.426275253295898,13.35000228881836,5.4367523193359375,13.342726707458496
322,30,6.1189494132995605,9.44450855255127,6.137645244598389,9.456635475158691
323,30,3.7707369327545166,12.710591316223145,3.754120111465454,12.716056823730469
359,30,7.49275016784668,14.447737693786621,7.496014595031738,14.452439308166504
367,30,8.866500854492188,8.49080753326416,8.852790832519531,8.479276657104492
417,30,5.2684431076049805,8.563570976257324,5.25386905670166,8.563668251037598
430,30,7.319733142852783,4.519609451293945,7.297303199768066,4.520355224609375
990,30,3.8876190185546875,12.074076652526855,3.894260883331299,12.071008682250977
479,30,7.557428359985352,11.503280639648438,7.573808193206787,11.504459381103516
512,31,7.304496765136719,12.723386764526367,7.3326287269592285,12.720548629760742
