,Label,Checkpoint,OriginalLoss,AblatedLoss,AblationIncrease
218,L4N1276,120,3.488012362122536,3.4914513391256334,0.0034389770030975875
219,L5N1655,120,3.488012362122536,3.4880579125881197,4.555046558385456e-05
220,L5N444,120,3.488012362122536,3.492288508415222,0.004276146292686356
221,L4N45,120,3.488012362122536,3.490668203830719,0.0026558417081830044
222,L5N389,120,3.488012362122536,3.4904442805051805,0.002431918382644671
223,L5N1599,120,3.488012362122536,3.4891228157281877,0.0011104536056518732
224,L5N1336,120,3.488012362122536,3.4957512962818145,0.007738934159278621
225,L5N1712,120,3.488012362122536,3.487614715695381,-0.0003976464271548963
226,L5N1225,120,3.488012362122536,3.4882044130563736,0.00019205093383778404
227,L3N1542,120,3.488012362122536,3.488849153518677,0.0008367913961411233
228,L5N592,120,3.488012362122536,3.488047206401825,3.484427928901468e-05
229,L5N1638,120,3.488012362122536,3.4881430184841156,0.00013065636157971738
230,L5N1272,120,3.488012362122536,3.4879558056592943,-5.655646324154162e-05
231,L5N1331,120,3.488012362122536,3.4883865785598753,0.00037421643733948073
232,L4N482,120,3.488012362122536,3.4982435768842697,0.010231214761733831
233,L5N725,120,3.488012362122536,3.488267949819565,0.00025558769702893613
234,L5N395,130,3.484533433318138,3.5800057315826415,0.09547229826450332
235,L3N669,130,3.484533433318138,3.6394005328416825,0.15486709952354438
236,L4N1276,130,3.484533433318138,3.487908256649971,0.0033748233318329213
237,L5N1655,130,3.484533433318138,3.4845413833856584,7.950067520301474e-06
238,L5N444,130,3.484533433318138,3.4885383534431456,0.004004920125007416
239,L4N45,130,3.484533433318138,3.4867735797166826,0.002240146398544418
240,L5N389,130,3.484533433318138,3.486851641535759,0.002318208217620743
241,L5N1599,130,3.484533433318138,3.4860783392190933,0.0015449059009551291
242,L5N1336,130,3.484533433318138,3.4914123463630675,0.00687891304492938
243,L5N1712,130,3.484533433318138,3.4842179727554323,-0.000315460562705816
244,L5N1225,130,3.484533433318138,3.4850446403026583,0.0005112069845201184
245,L3N1542,130,3.484533433318138,3.4860564160346983,0.0015229827165601506
246,L5N592,130,3.484533433318138,3.484547705054283,1.4271736144877423e-05
247,L5N1638,130,3.484533433318138,3.484651285409927,0.0001178520917890502
248,L5N1272,130,3.484533433318138,3.484392728805542,-0.00014070451259629024
249,L5N1331,130,3.484533433318138,3.4850360411405563,0.0005026078224181774
250,L4N482,130,3.484533433318138,3.4938916206359862,0.009358187317848099
251,L5N725,130,3.484533433318138,3.4848695826530456,0.0003361493349074429
252,L5N395,140,3.4890604811906814,3.588259596824646,0.09919911563396466
253,L3N669,140,3.4890604811906814,3.647962837815285,0.1589023566246035
254,L4N1276,140,3.4890604811906814,3.4928608071804046,0.003800325989723241
255,L5N1655,140,3.4890604811906814,3.489106038212776,4.5557022094744326e-05
256,L5N444,140,3.4890604811906814,3.493191061615944,0.004130580425262487
257,L4N45,140,3.4890604811906814,3.491336489915848,0.002276008725166534
258,L5N389,140,3.4890604811906814,3.491205009818077,0.002144528627395559
259,L5N1599,140,3.4890604811906814,3.4908126044273375,0.001752123236656189
260,L5N1336,140,3.4890604811906814,3.4982626396417618,0.009202158451080411
261,L5N1712,140,3.4890604811906814,3.4888232105970385,-0.00023727059364286873
262,L5N1225,140,3.4890604811906814,3.4900349450111388,0.0009744638204574052
263,L3N1542,140,3.4890604811906814,3.4898299008607863,0.0007694196701049094
264,L5N592,140,3.4890604811906814,3.4890467494726183,-1.3731718063070275e-05
265,L5N1638,140,3.4890604811906814,3.4892788392305376,0.000218358039856259
266,L5N1272,140,3.4890604811906814,3.4889242595434187,-0.00013622164726267982
267,L5N1331,140,3.4890604811906814,3.4895442575216293,0.00048377633094798256
268,L4N482,140,3.4890604811906814,3.4976185351610183,0.008558053970336932
269,L5N725,140,3.4890604811906814,3.4895039862394333,0.0004435050487519021
