,L0 direction,L1 direction,Original loss,L0 direction ablation loss,L1 direction ablation loss,Cosine similarity,L1 activation,L1 activation after ablation
136,15364,3117,4.931016837060452,5.802927215397358,4.8806257277727125,0.35249704122543335,0.0,0.013854146003723145
137,9457,7535,1.3276797369122506,2.8397101551294326,1.4853908330202104,0.35124149918556213,4.891113996505737,1.6047649741172791
138,8234,7434,0.11126679305452854,0.43825107216835024,0.1305389550514519,0.35110774636268616,4.963317275047302,2.0702998757362367
139,12455,3258,0.017770407372154295,0.5986788788810372,0.029884770851640496,0.3511051535606384,4.072915506362915,1.9354544281959534
140,8266,1589,1.2919404167681932,2.6885023444890974,1.4629118476063012,0.3507768511772156,5.126299810409546,1.96939617395401
141,14584,11297,2.1394787639379502,3.0708299964666366,2.2370479717850684,0.3505416214466095,4.683523154258728,1.8354685425758361
142,16252,4372,0.025957314780680463,0.4566356698051095,0.06052613212959841,0.35052624344825745,7.402490139007568,4.998053121566772
143,15144,14522,0.6842157181352377,2.4088632998988033,0.8900086302310228,0.3500966429710388,1.8620917439460754,0.03991959989070892
144,15073,6391,0.78235714584589,1.3700518511235713,0.7948947370052337,0.3495790660381317,3.7987099409103395,1.8085277318954467
145,9036,303,0.0022869003787491238,2.282120068371296,0.0025414612384338396,0.3495253920555115,5.13556661605835,2.9144946455955507
146,2729,2252,2.7218816965818404,3.6849665731191634,2.789774566888809,0.34944063425064087,1.8814062118530273,1.2798060536384583
147,11912,4274,1.627566160261631,1.5234529554843903,1.7057772397994995,0.34936949610710144,0.4118944570422173,0.07293505668640136
148,11358,1541,1.4531132206320763,2.340861402079463,2.033380849659443,0.3491576910018921,3.5826818704605103,1.3863043785095215
149,13020,12099,0.2995947267860174,0.5512837878428399,0.3627521421760321,0.34877756237983704,8.545650291442872,3.4819748878479
150,15744,7552,4.106417348980903,6.671464264392853,5.667109442315995,0.3483630418777466,7.077876710891724,3.4494229555130005
151,14714,10834,0.0016065731644630433,9.469882917404174,0.5429846212267876,0.3478901982307434,9.034808731079101,1.697725024819374
152,14632,6662,0.8955237220972776,3.0021996229887007,1.0699565529823303,0.34772682189941406,6.334023833274841,3.045610189437866
153,12773,12715,0.15212598689831794,0.55164785515517,0.6144746808335185,0.34734711050987244,4.272920489311218,2.2991572618484497
154,11961,6391,0.9226014679763466,3.837707608193159,1.0847766824066638,0.34694716334342957,5.780248928070068,1.1996512085199356
155,6305,2174,0.9384971829364076,1.4123858358711003,1.1015120305586605,0.34662264585494995,4.771458268165588,3.2961593151092528
156,10099,3970,0.000984985724062426,1.2548722927458584,0.005228290612285491,0.3463311195373535,4.393307876586914,2.0785178899765016
157,1731,466,0.005085689056431875,7.344502067565918,1.0444363713264466,0.3463294804096222,10.624023818969727,3.3946975231170655
