Checkpoint,Trigram,Original Loss,Ablated Loss,Direct Effect Loss,Indirect Effect Loss
38, zur Einricht,3.0775976181030273,3.6038894653320312,2.53662371635437,4.211315631866455
38, zur Erricht,4.356934547424316,5.739790916442871,4.6897101402282715,5.391141891479492
38,gestellt worden,4.549355983734131,4.784415245056152,4.363470554351807,5.192148208618164
38, und Anwend,3.9839935302734375,4.394204139709473,3.8314552307128906,4.599722385406494
38,enig beacht,4.778173923492432,5.436638832092285,5.186418533325195,5.089598178863525
38,t worden und,3.6334831714630127,3.8741097450256348,3.6127445697784424,4.15229606628418
38,terschät,4.588913440704346,5.3077521324157715,4.472754955291748,5.432318210601807
38, von Verträ,3.369037628173828,4.17764139175415,3.0150773525238037,4.562586784362793
38, der nacht,3.2974231243133545,4.006014823913574,3.7710976600646973,3.609602928161621
38, nicht schwe,4.160052299499512,4.068316459655762,3.502537250518799,4.883970737457275
38,ischen all dies,4.2585649490356445,4.218020915985107,2.8076183795928955,5.902692794799805
38, der Einricht,3.3229663372039795,3.7410054206848145,2.7629644870758057,4.360413074493408
38,azu verpf,3.632155656814575,4.680448055267334,3.824636697769165,4.478326797485352
38, System verwend,3.547490358352661,3.679743528366089,3.1749017238616943,4.069106101989746
38,chtsakt zu,7.425507545471191,7.326676368713379,6.201247215270996,8.608163833618164
38, wir all dies,3.9565269947052,4.567551136016846,3.216996908187866,5.525087833404541
38,re Binnen,4.784970760345459,5.159334659576416,4.581996440887451,5.444417476654053
38,che Wirkl,2.321697950363159,2.453160524368286,2.4691526889801025,2.385187864303589
38, zu verschär,3.3216166496276855,4.132229328155518,3.725057363510132,3.699486017227173
38, anspricht,3.20867657661438,4.9784040451049805,3.1761996746063232,5.125529766082764
38,beitswe,4.274146556854248,4.311667442321777,3.651240348815918,5.02810525894165
38,iger verdienen,3.3201329708099365,2.880084276199341,2.701150417327881,3.5389373302459717
38,ter gemacht,1.8999896049499512,2.2923531532287598,1.975773572921753,2.344634771347046
38, Gut gemacht,1.4195704460144043,1.7245538234710693,1.5685539245605469,1.6651757955551147
38,ak verwend,3.816239595413208,3.9012858867645264,3.379669666290283,4.354572772979736
38,ien verwend,3.371577024459839,3.466827630996704,2.921268939971924,3.9350478649139404
38,auf verstä,4.723313331604004,5.140542984008789,4.22739315032959,5.639755725860596
38,ittsländer,3.78515625,4.470088005065918,3.796617031097412,4.518585205078125
38,ischen Verträ,2.220465660095215,2.885814666748047,1.9185149669647217,3.2776012420654297
38,riezwe,4.125327110290527,4.636463642120361,4.182760715484619,4.634749889373779
38, sind untrenn,6.277199745178223,6.727175235748291,6.3863139152526855,6.655171871185303
38, die gemacht,4.852101802825928,5.71803617477417,5.060247898101807,5.592793941497803
38,Vor der,6.827186107635498,7.173635005950928,6.691653728485107,7.327877044677734
38, er spricht,3.0588696002960205,3.6658883094787598,2.394123077392578,4.538826942443848
38, geschät,4.681075096130371,4.522402286529541,4.092324733734131,5.118682861328125
38, und Verwend,5.01387357711792,5.008625507354736,4.504157543182373,5.539515495300293
38, verhandeln,2.975745677947998,2.9608240127563477,2.3864669799804688,3.616326332092285
38, und all ih,5.50554084777832,5.363611221313477,4.618852615356445,6.653683185577393
38,sten Stunden,4.167634963989258,4.243035793304443,3.553334951400757,4.9562788009643555
38,enklichen,7.756556987762451,8.079115867614746,7.616422653198242,8.313471794128418
38,kte verwend,3.490485191345215,3.3132200241088867,2.771744966506958,4.054295539855957
38,ierung verwend,3.008793354034424,3.196589231491089,2.6833715438842773,3.5401196479797363
38,rifft die,4.992426872253418,5.0897040367126465,4.701165199279785,5.51340913772583
38, sind zwe,4.272670269012451,4.463447570800781,3.7698814868927,5.047549724578857
38, durchdacht,3.5882797241210938,4.155718803405762,3.965792179107666,3.6827392578125
38, eine Einricht,2.0812907218933105,2.579782009124756,1.6252657175064087,3.1206772327423096
38,ufstät,8.151297569274902,8.255537033081055,7.84089469909668,8.66991901397705
38, wir verdienen,3.470327615737915,3.228834867477417,2.9170403480529785,3.8365142345428467
38, Sie bestät,4.868330955505371,5.719907283782959,4.723499774932861,5.908344745635986
38, einen Verwe,5.258079528808594,6.160801887512207,5.707554817199707,5.732564449310303
38,ungsländer,4.3993964195251465,5.01407527923584,4.111534118652344,5.388686180114746
38, die Einricht,2.638456344604492,2.9498932361602783,1.9161536693572998,3.7831413745880127
38,ichtverwend,5.054415702819824,5.228265285491943,4.563845157623291,5.707450866699219
38, für Binnen,4.448237419128418,4.76105260848999,4.138870716094971,5.171717643737793
38,ings verschwe,5.439717769622803,6.247097015380859,5.235444068908691,6.268229961395264
38, angewend,5.462067604064941,5.937161922454834,5.3190765380859375,6.146971225738525
38,ine Schät,6.002330303192139,5.896383762359619,5.525042533874512,6.414544582366943
38,affen und,2.4586739540100098,2.6401922702789307,2.3019092082977295,2.94008731842041
38, Zeit verwend,4.1093244552612305,4.376920223236084,3.8322629928588867,4.659506797790527
38, es verdienen,4.399730205535889,3.9398486614227295,3.7330284118652344,4.635507583618164
38,i all den,5.271764278411865,5.487933158874512,4.491711139678955,6.439291954040527
38, Man spricht,2.1517255306243896,2.56620192527771,1.5776139497756958,3.3864684104919434
38, und all dies,3.0872623920440674,3.413628578186035,2.3429887294769287,4.5183844566345215
38,er spricht,3.2337913513183594,3.5747923851013184,2.4560937881469727,4.578853607177734
38, abgerissen,6.039019584655762,6.81884765625,7.151944637298584,5.855443000793457
38,erbsrecht,6.574873924255371,7.47946310043335,6.595468997955322,7.518926620483398
38,onds für die,1.4866164922714233,1.5634799003601074,1.4362517595291138,1.6839697360992432
38, Fangtät,7.59500789642334,7.7307305335998535,7.42533540725708,7.920119285583496
38,zeichnen,4.617257118225098,4.883692741394043,4.065157413482666,5.513850688934326
38,atten verwend,3.491401195526123,3.668482780456543,3.1233537197113037,4.056767463684082
38,finden werden,5.862154006958008,5.879181385040283,5.057622909545898,6.86321496963501
38, den Rat zu,5.401670455932617,5.547350883483887,4.941745281219482,6.081884860992432
38,en Einricht,2.9041779041290283,3.434189796447754,2.4650583267211914,3.9316253662109375
38,agieren zu,4.613052845001221,4.518516540527344,3.664396286010742,5.573600769042969
38,es gestär,4.36279296875,5.014220714569092,4.410858154296875,5.098623752593994
38, Ausschüssen,6.00485897064209,5.361254692077637,4.8560028076171875,6.578301906585693
38,gewacht,7.166962146759033,8.122520446777344,7.652780532836914,7.687698841094971
38,em expandieren,1.8115992546081543,1.7534786462783813,1.4306373596191406,2.199251890182495
38, Fall bedacht,4.400263786315918,4.666935443878174,4.306935787200928,4.82632303237915
38,sicht der,5.267204284667969,5.236750602722168,4.609011650085449,5.964678764343262
38, unter Beacht,4.615415096282959,5.383639812469482,4.696861267089844,5.293446063995361
38,te nacht,3.8416659832000732,4.357781410217285,4.0904011726379395,4.208369731903076
38, den Rück,2.5593104362487793,2.5797173976898193,2.515441656112671,2.661416530609131
38,Unter dies,3.7246720790863037,4.274975776672363,3.1236064434051514,5.165045261383057
38, auszuwe,2.3617377281188965,2.8127684593200684,2.293684959411621,2.8816168308258057
38, Jahre nach,4.9635396003723145,5.03641414642334,4.304871082305908,5.840709686279297
38,rukturen,5.016411781311035,4.9098100662231445,4.299546241760254,5.7078680992126465
38, die Anwend,4.217741966247559,4.557490825653076,3.955080509185791,4.827768325805664
38,tsmitteln,2.625063419342041,2.413137197494507,1.6314549446105957,3.740704298019409
38, Erfolge,3.486004590988159,3.78800106048584,3.6233105659484863,3.660900831222534
38, eine Verpf,4.676881313323975,5.353175640106201,4.527522563934326,5.481256008148193
38, die Verwend,4.5787353515625,4.684544086456299,4.105400562286377,5.147914886474609
38,icht befür,1.2973644733428955,1.428695797920227,0.9500933885574341,1.9516323804855347
38,istgerecht,4.800421714782715,5.363944053649902,4.383362770080566,5.781862735748291
38,leinregierung,6.514011859893799,5.3451762199401855,5.245954513549805,6.734209060668945
38,ungen verwend,3.4222538471221924,3.532335042953491,2.9824914932250977,3.9903759956359863
38,Unter den,3.5466983318328857,3.624485492706299,3.0868029594421387,4.431147575378418
38,ine Anwend,4.539698600769043,4.85459566116333,4.230201244354248,5.202554702758789
38,u all dies,5.255629062652588,5.398063659667969,3.979243755340576,6.890161991119385
38,abschät,5.494762897491455,5.785711765289307,5.086761951446533,6.141153335571289
38,ents missacht,3.725581645965576,4.072142601013184,3.6779558658599854,4.189100742340088
38, ist untrenn,6.476911544799805,7.2531046867370605,6.863428592681885,6.865728378295898
38, sich veränder,3.0779309272766113,3.002511739730835,2.5329833030700684,3.58807110786438
38,richt von der,2.503139019012451,2.7560412883758545,2.448363780975342,2.890733003616333
38,sicht zu,5.813740253448486,5.785377025604248,4.675045013427734,6.983813285827637
38, die Erricht,4.28489351272583,5.214009761810303,4.073640823364258,5.41411018371582
38,iesen werden,5.811468601226807,5.993955135345459,5.097404479980469,6.861304759979248
38,arer gemacht,2.6448700428009033,3.268984794616699,2.737075090408325,3.2518746852874756
38,ichen verwend,3.1945881843566895,3.3457188606262207,2.8510866165161133,3.7098777294158936
38, Initiierung,3.899271249771118,3.3414523601531982,3.262763500213623,3.985321044921875
38,uss gemacht,1.7806860208511353,2.058333158493042,1.737970232963562,2.2146098613739014
38,ellt worden und,3.8141818046569824,4.141012668609619,3.905599355697632,4.355282783508301
38,ig veränder,3.9306113719940186,4.104235649108887,3.667590618133545,4.37717342376709
38,genschwe,6.023439884185791,6.815805435180664,6.093019485473633,6.795625686645508
38, verheeren,3.038806915283203,2.724416494369507,2.443655014038086,3.4363081455230713
38,en untrenn,4.9963884353637695,5.5870513916015625,5.26846981048584,5.347681999206543
38, zu erwe,4.36180305480957,4.284792423248291,3.6501426696777344,5.079086780548096
38,Die schwe,3.388690948486328,3.3629729747772217,2.8510656356811523,4.006843566894531
38,folgt wird,5.409113883972168,5.866981029510498,5.4247002601623535,5.9344482421875
38, ein Bewe,3.0616676807403564,4.222429275512695,3.2317605018615723,4.003000259399414
38,iedsländer,3.1280832290649414,3.631469964981079,2.910151243209839,3.9577620029449463
38, eine erwe,3.8358073234558105,4.333169460296631,3.707036018371582,4.482785701751709
38,dern verwend,3.1970131397247314,3.3869261741638184,2.868194818496704,3.7421789169311523
38, umbracht,1.9835937023162842,3.103400707244873,2.8894052505493164,2.2554867267608643
38,oll nacht,4.0489959716796875,4.667356014251709,4.3741302490234375,4.44186544418335
38,ren Akt der,5.329343795776367,5.848538875579834,4.913267612457275,6.287118911743164
38, unglück,2.986323595046997,2.9908125400543213,2.6873092651367188,3.308821439743042
38,ängt wird,5.43724250793457,5.83067512512207,5.41323709487915,6.010660171508789
38,ute untrenn,5.444922924041748,5.9999237060546875,5.676793098449707,5.818530082702637
38,ine freunds,5.409869194030762,5.549327373504639,4.986502170562744,6.09831428527832
38,asst und,3.8077404499053955,4.373566627502441,3.8631083965301514,4.4506659507751465
38,inen Rück,3.5644371509552,3.900902032852173,3.7925291061401367,3.721930742263794
38,en gestär,3.825734853744507,4.22455358505249,3.6646437644958496,4.592402935028076
38,ichts dieser,5.946988582611084,6.32476282119751,5.489091873168945,7.058099269866943
38, der in dies,2.756768226623535,3.7842931747436523,2.8769848346710205,3.766749858856201
38, Grundsät,1.313813328742981,1.1627944707870483,0.9892271757125854,1.5958306789398193
38,druck zu,4.973596572875977,4.672482490539551,3.568307399749756,6.293392181396484
38,ir beginnen,2.1629209518432617,2.3552205562591553,1.673138976097107,2.994640350341797
38,und schät,6.439805030822754,6.14659309387207,5.853592395782471,6.858775615692139
38,elt verpf,3.8880441188812256,4.805256366729736,4.073489665985107,4.622497081756592
38,i all dies,5.574613094329834,5.959236145019531,4.457751750946045,7.204980373382568
38,roffen und,3.029633045196533,3.4698619842529297,3.2429614067077637,3.4048335552215576
38,cheid zu,7.571638107299805,7.115180969238281,6.073550701141357,8.651015281677246
38,end gemacht,1.8191545009613037,2.3219335079193115,1.9951156377792358,2.2244086265563965
38, untersucht,2.5266172885894775,2.564192533493042,1.8615938425064087,3.3716933727264404
38,ung in die,2.72253680229187,2.656240224838257,2.3729324340820312,3.100093364715576
38,entsfreund,3.2402610778808594,4.535265922546387,3.075427293777466,4.917108058929443
38, genannten,1.0934017896652222,2.191180467605591,1.6685025691986084,1.5075947046279907
38, ist zwe,3.491589307785034,3.6043500900268555,2.9622671604156494,4.210613250732422
38,chaftszwe,2.669217586517334,3.6912002563476562,2.9514334201812744,3.4626078605651855
38, unter Bewe,3.7061305046081543,4.818777561187744,3.6750128269195557,4.839017868041992
38, die schwe,3.203169584274292,3.1323814392089844,2.623328447341919,3.8277242183685303
