FirstToken,Checkpoint,GermanLogprob,EnglishLogprob,GermanLogprobAblated,EnglishLogprobAblated
275,68,-1.8220388889312744,-8.019488334655762,-2.609550714492798,-6.005188941955566
285,68,-1.3616613149642944,-13.90329360961914,-1.2483646869659424,-11.033308029174805
287,68,-3.7568655014038086,-11.161269187927246,-4.325239181518555,-9.489091873168945
309,68,-3.041642904281616,-12.40036392211914,-2.992978096008301,-11.481974601745605
311,68,-4.204773902893066,-17.189565658569336,-5.201667308807373,-14.155482292175293
312,68,-5.650230407714844,-16.474294662475586,-6.786305904388428,-15.360822677612305
320,68,-3.3616247177124023,-12.292155265808105,-4.368489742279053,-9.721695899963379
322,68,-4.043149471282959,-6.729715347290039,-4.0373077392578125,-6.702286720275879
323,68,-1.5875917673110962,-10.125117301940918,-2.6713128089904785,-6.781529426574707
359,68,-4.817851543426514,-13.838034629821777,-5.13108491897583,-11.474406242370605
367,68,-2.1529946327209473,-7.267972469329834,-3.1996660232543945,-6.172605037689209
417,68,-0.41807830333709717,-15.79460334777832,-1.0283654928207397,-11.924483299255371
430,68,-2.1052603721618652,-12.394959449768066,-1.9457753896713257,-10.432266235351562
990,68,-3.0250298976898193,-12.189215660095215,-2.5078136920928955,-10.372159957885742
479,68,-3.583019733428955,-14.67237663269043,-3.630150079727173,-11.99071216583252
512,69,-2.7402360439300537,-10.465263366699219,-2.4561073780059814,-7.189070701599121
8215,69,-3.0495855808258057,-5.994855880737305,-3.89007306098938,-4.772554397583008
4151,69,-2.517627000808716,-15.861189842224121,-2.68495774269104,-14.66930866241455
67,69,-7.206130027770996,-15.126137733459473,-6.376287937164307,-13.415176391601562
77,69,-6.690637111663818,-9.221109390258789,-6.9321489334106445,-8.996280670166016
588,69,-2.3763742446899414,-5.789527416229248,-1.960221529006958,-5.03782844543457
594,69,-1.6963688135147095,-6.977548599243164,-2.0557165145874023,-5.335297107696533
4200,69,-1.8735548257827759,-7.090418338775635,-2.9617834091186523,-5.489314556121826
659,69,-2.2654359340667725,-6.013995170593262,-2.306394100189209,-5.261617183685303
717,69,-4.54144287109375,-12.503090858459473,-4.762944221496582,-11.734761238098145
246,69,-2.6208648681640625,-12.621996879577637,-3.4480223655700684,-10.307108879089355
6398,69,-3.2277297973632812,-8.30327033996582,-3.9811816215515137,-7.787388324737549
271,69,-3.086137533187866,-13.031717300415039,-4.149540424346924,-10.795489311218262
275,69,-1.8064172267913818,-7.183718204498291,-2.5647921562194824,-5.0511932373046875
285,69,-1.764569640159607,-13.940966606140137,-1.2336103916168213,-10.77687931060791
287,69,-5.609218597412109,-10.749380111694336,-6.2907633781433105,-9.828940391540527
309,69,-2.3898942470550537,-12.362693786621094,-2.790593147277832,-11.18809986114502
311,69,-5.4156389236450195,-15.9471435546875,-6.329229831695557,-12.949728965759277
312,69,-4.497711181640625,-16.556190490722656,-5.816378116607666,-16.07626724243164
320,69,-1.9774482250213623,-12.31643295288086,-2.4570248126983643,-9.601980209350586
322,69,-4.270228862762451,-6.315314292907715,-4.5714263916015625,-6.076053142547607
323,69,-2.1318352222442627,-8.942037582397461,-3.540707588195801,-5.9290452003479
359,69,-4.632820129394531,-12.953375816345215,-4.860840797424316,-10.58389949798584
367,69,-1.7398797273635864,-6.707801818847656,-3.0404510498046875,-5.242729187011719
417,69,-0.09294446557760239,-16.734111785888672,-0.42130789160728455,-11.9736328125
430,69,-2.589292049407959,-11.16788101196289,-2.246485471725464,-9.290905952453613
990,69,-3.2348828315734863,-11.339787483215332,-2.7741503715515137,-9.495062828063965
479,69,-2.3531525135040283,-14.46706485748291,-2.2654874324798584,-11.556540489196777
512,70,-2.225538969039917,-11.85430908203125,-1.8338364362716675,-8.519478797912598
8215,70,-3.3795366287231445,-7.069600582122803,-4.2464165687561035,-5.695778846740723
4151,70,-2.181494951248169,-16.43975257873535,-2.482642412185669,-14.912859916687012
67,70,-7.199290752410889,-15.599154472351074,-6.2836594581604,-13.925468444824219
77,70,-7.9686598777771,-10.126381874084473,-8.158217430114746,-9.801797866821289
588,70,-1.7230461835861206,-6.116064548492432,-1.736596941947937,-5.005631446838379
594,70,-1.1963870525360107,-8.097498893737793,-1.612127661705017,-6.446444988250732
4200,70,-2.0562541484832764,-10.37435531616211,-2.9431612491607666,-8.346247673034668
659,70,-2.068514585494995,-5.616275310516357,-2.0244672298431396,-5.145983695983887
717,70,-5.5824408531188965,-13.47435188293457,-5.80748987197876,-12.735025405883789
246,70,-2.4410977363586426,-13.17382526397705,-3.190411329269409,-10.938544273376465
6398,70,-3.131289005279541,-8.078607559204102,-3.6387572288513184,-7.63665246963501
271,70,-4.1497416496276855,-13.586525917053223,-4.865563869476318,-11.021163940429688
275,70,-1.8860474824905396,-8.436180114746094,-2.6259658336639404,-6.263155460357666
285,70,-3.1293632984161377,-13.4989013671875,-2.2414321899414062,-10.635828971862793
287,70,-3.8862922191619873,-9.942809104919434,-4.629929542541504,-8.505257606506348
309,70,-2.0868849754333496,-12.796304702758789,-2.1516003608703613,-11.54665470123291
311,70,-4.86887264251709,-16.637298583984375,-6.100787162780762,-14.218153953552246
312,70,-6.097811698913574,-18.13380241394043,-7.116290092468262,-17.113035202026367
320,70,-3.565560817718506,-13.01098346710205,-4.493945598602295,-10.636129379272461
322,70,-4.289841175079346,-6.519567489624023,-4.562036037445068,-6.468478679656982
323,70,-2.8659307956695557,-10.843034744262695,-3.7325592041015625,-7.262813568115234
359,70,-3.641054630279541,-13.649410247802734,-3.809345245361328,-11.171562194824219
367,70,-1.394419550895691,-6.149754524230957,-2.620561361312866,-4.846907615661621
417,70,-0.2920703887939453,-15.492524147033691,-0.8965387344360352,-11.47590446472168
430,70,-2.9485690593719482,-12.225357055664062,-2.6938438415527344,-10.391623497009277
990,70,-2.1364686489105225,-11.642436027526855,-1.7870311737060547,-10.13171100616455
479,70,-2.938002824783325,-13.77822494506836,-2.516205310821533,-11.36179256439209
512,71,-1.4267306327819824,-11.436701774597168,-1.250557541847229,-7.858762264251709
8215,71,-3.4422993659973145,-6.408412933349609,-4.088529109954834,-5.045942783355713
4151,71,-1.3396042585372925,-17.26421356201172,-1.910055160522461,-15.620583534240723
67,71,-7.399665355682373,-15.511679649353027,-6.558389663696289,-14.109420776367188
77,71,-6.103420257568359,-10.250683784484863,-6.514671325683594,-10.309000015258789
588,71,-2.115100622177124,-5.909206390380859,-2.18149995803833,-4.6784186363220215
594,71,-2.1853902339935303,-7.5008225440979,-2.694352388381958,-5.645730972290039
4200,71,-1.5056579113006592,-8.7901611328125,-2.2183949947357178,-6.381137371063232
659,71,-2.4631762504577637,-6.457770824432373,-2.5975358486175537,-5.606210231781006
717,71,-5.488073825836182,-12.631802558898926,-5.487267971038818,-11.612353324890137
246,71,-1.9927244186401367,-13.975875854492188,-3.3024656772613525,-11.112272262573242
6398,71,-3.302842378616333,-8.465015411376953,-3.761540651321411,-7.887881278991699
271,71,-2.998303174972534,-12.868880271911621,-4.069584369659424,-10.36401081085205
275,71,-1.8424694538116455,-7.814681053161621,-2.619917154312134,-5.765921592712402
285,71,-2.36167311668396,-13.619634628295898,-1.831752896308899,-10.503823280334473
287,71,-4.927220344543457,-11.244115829467773,-5.478579998016357,-9.78751277923584
309,71,-3.111023426055908,-11.773737907409668,-3.4080312252044678,-10.734933853149414
311,71,-5.16204833984375,-16.843116760253906,-6.031850337982178,-14.021158218383789
312,71,-5.826496601104736,-17.50912857055664,-7.13198709487915,-16.866666793823242
320,71,-3.632896661758423,-12.170050621032715,-4.303055286407471,-9.482977867126465
322,71,-4.22445011138916,-6.136006832122803,-4.481512546539307,-6.071039199829102
323,71,-1.4707480669021606,-10.520341873168945,-2.1126315593719482,-6.788873672485352
359,71,-4.309288024902344,-13.44814395904541,-4.866794109344482,-11.135454177856445
367,71,-1.191836953163147,-7.26871919631958,-2.6015169620513916,-5.3209404945373535
417,71,-0.19607913494110107,-15.965828895568848,-0.659519612789154,-11.470146179199219
430,71,-2.056194305419922,-11.849531173706055,-1.951058030128479,-9.718914031982422
990,71,-3.598375082015991,-11.77927017211914,-3.381805658340454,-10.004450798034668
479,71,-2.6172821521759033,-13.95253849029541,-2.510068655014038,-11.127914428710938
512,72,-2.176536798477173,-11.53740119934082,-2.164964437484741,-7.827868461608887
8215,72,-3.0434887409210205,-7.021455764770508,-3.755479574203491,-5.837412357330322
4151,72,-1.7161751985549927,-17.59717559814453,-2.1013858318328857,-15.880842208862305
67,72,-6.815386772155762,-14.727617263793945,-5.739943504333496,-12.797006607055664
77,72,-6.762100696563721,-11.529876708984375,-7.2086381912231445,-11.28997802734375
588,72,-2.1796977519989014,-5.9667649269104,-2.4531683921813965,-4.7504072189331055
594,72,-1.570517897605896,-7.200173377990723,-2.1445131301879883,-5.469042778015137
4200,72,-3.136428117752075,-9.390952110290527,-4.984976291656494,-7.29485559463501
659,72,-2.1668701171875,-6.703101634979248,-2.3462631702423096,-6.073563098907471
717,72,-4.589785099029541,-12.18085765838623,-4.901619911193848,-11.305005073547363
246,72,-2.13607120513916,-14.345709800720215,-3.142212390899658,-11.301143646240234
6398,72,-2.724337339401245,-8.259087562561035,-3.116612434387207,-7.686835289001465
271,72,-3.9443578720092773,-13.87206745147705,-4.840453147888184,-11.353903770446777
275,72,-1.7965013980865479,-7.665069580078125,-2.6088366508483887,-5.434589862823486
285,72,-2.0633506774902344,-13.512226104736328,-1.8296492099761963,-9.890512466430664
287,72,-4.694545745849609,-11.038349151611328,-5.4281439781188965,-10.043225288391113
309,72,-1.9794268608093262,-12.37740421295166,-2.597632646560669,-11.075998306274414
311,72,-5.763121604919434,-17.36185073852539,-6.568193435668945,-14.649412155151367
312,72,-4.922904968261719,-17.809959411621094,-6.155312538146973,-17.145917892456055
320,72,-3.2355198860168457,-14.09045124053955,-3.9191319942474365,-11.017599105834961
322,72,-3.92850399017334,-5.320208549499512,-4.297717094421387,-5.429146766662598
323,72,-2.761460542678833,-10.629931449890137,-3.7219398021698,-6.972183704376221
359,72,-4.6037445068359375,-14.72981071472168,-5.046043395996094,-11.675207138061523
367,72,-2.0841147899627686,-5.361243724822998,-3.8035764694213867,-4.46684455871582
417,72,-0.16810603439807892,-15.811115264892578,-0.7557898759841919,-10.935925483703613
430,72,-2.3489649295806885,-11.345839500427246,-2.22448992729187,-9.436857223510742
990,72,-3.0099072456359863,-12.12936019897461,-2.5393660068511963,-10.644536018371582
479,72,-3.601367712020874,-14.47890567779541,-3.296495199203491,-11.878443717956543
512,73,-2.716461420059204,-11.588421821594238,-2.4799864292144775,-7.778285980224609
8215,73,-3.260834217071533,-6.431675910949707,-3.861942768096924,-5.238929271697998
4151,73,-2.369940996170044,-15.882046699523926,-2.819373369216919,-14.26608657836914
67,73,-7.628963470458984,-15.207324028015137,-6.595588207244873,-13.635685920715332
77,73,-7.0095367431640625,-10.81192398071289,-7.425605297088623,-10.590639114379883
588,73,-2.581882953643799,-6.084830284118652,-2.704026460647583,-4.840705394744873
594,73,-1.2917596101760864,-7.617911338806152,-1.9304330348968506,-5.677080154418945
4200,73,-2.5310277938842773,-8.738652229309082,-3.8624534606933594,-6.824216842651367
659,73,-2.9694576263427734,-5.003315448760986,-2.986095428466797,-4.305628776550293
717,73,-5.287872791290283,-12.563512802124023,-5.569857120513916,-11.998858451843262
246,73,-1.7437949180603027,-14.262113571166992,-2.432116746902466,-11.608895301818848
6398,73,-2.74959659576416,-8.345514297485352,-3.0501739978790283,-7.683168888092041
271,73,-3.2604668140411377,-13.35079288482666,-4.298640251159668,-10.763886451721191
275,73,-2.3035686016082764,-7.722508907318115,-3.0359818935394287,-5.537818431854248
285,73,-1.6070666313171387,-14.521612167358398,-1.2327680587768555,-10.924592018127441
287,73,-3.9608712196350098,-11.671841621398926,-4.986850261688232,-9.896678924560547
309,73,-2.1232807636260986,-12.98745346069336,-2.5507566928863525,-11.5711030960083
311,73,-4.5413031578063965,-17.027748107910156,-5.358404636383057,-14.298412322998047
312,73,-5.523038387298584,-17.17824363708496,-6.520694255828857,-16.471527099609375
320,73,-3.0415444374084473,-12.521052360534668,-4.017257213592529,-9.187426567077637
322,73,-4.621429920196533,-5.785501480102539,-4.56443452835083,-5.795924663543701
323,73,-1.422119379043579,-9.657705307006836,-2.2030200958251953,-6.014429569244385
359,73,-4.497279644012451,-14.4786958694458,-5.027392864227295,-11.505232810974121
367,73,-2.164667844772339,-5.925373554229736,-3.718156099319458,-4.522009372711182
417,73,-0.34424033761024475,-14.717418670654297,-1.061655044555664,-10.462599754333496
430,73,-1.9942721128463745,-10.722952842712402,-1.9542677402496338,-8.508977890014648
990,73,-3.057861328125,-9.608874320983887,-2.859153985977173,-8.139134407043457
479,73,-2.797450542449951,-14.693492889404297,-2.8849143981933594,-11.733617782592773
512,74,-2.652829885482788,-10.411853790283203,-2.8492400646209717,-6.881197452545166
8215,74,-2.4015579223632812,-6.02960205078125,-3.251676559448242,-4.875300884246826
4151,74,-1.5094903707504272,-16.342227935791016,-1.8106225728988647,-14.329177856445312
67,74,-6.963934898376465,-15.641252517700195,-6.304208755493164,-14.416220664978027
77,74,-7.062532424926758,-11.312932968139648,-7.461190223693848,-11.21677017211914
588,74,-3.573861598968506,-5.37237548828125,-3.354668140411377,-4.5664849281311035
594,74,-1.9934866428375244,-7.531253337860107,-2.5922131538391113,-5.503403186798096
4200,74,-1.5893383026123047,-10.398154258728027,-2.4794249534606934,-8.02620792388916
659,74,-2.4398152828216553,-5.551496505737305,-2.4633233547210693,-4.949725151062012
717,74,-5.706698894500732,-13.195121765136719,-5.943885803222656,-12.343889236450195
246,74,-1.9182952642440796,-14.759377479553223,-2.828674793243408,-11.865873336791992
6398,74,-2.4046177864074707,-8.046072959899902,-3.1084423065185547,-7.595715045928955
271,74,-2.9651412963867188,-13.18194580078125,-4.368568420410156,-11.028740882873535
275,74,-2.0028810501098633,-7.541999340057373,-2.7674596309661865,-5.305008411407471
285,74,-1.642128825187683,-13.476305961608887,-1.4844387769699097,-9.563883781433105
287,74,-5.171295166015625,-11.042861938476562,-5.654238224029541,-9.780614852905273
309,74,-2.6954193115234375,-11.864805221557617,-3.2717037200927734,-10.21462345123291
311,74,-4.718290328979492,-17.522605895996094,-5.609017372131348,-14.525103569030762
312,74,-5.74175500869751,-17.88154411315918,-6.833780288696289,-16.91476821899414
320,74,-3.2152962684631348,-13.171671867370605,-4.01483678817749,-10.228873252868652
322,74,-4.510694980621338,-6.922232627868652,-4.81348180770874,-6.439766883850098
323,74,-1.5632097721099854,-9.759804725646973,-2.7767281532287598,-6.078351974487305
359,74,-4.6206231117248535,-13.606700897216797,-5.023271560668945,-10.460793495178223
367,74,-2.162738561630249,-6.962210655212402,-3.5772290229797363,-5.766395092010498
417,74,-1.1386456489562988,-14.61224365234375,-1.9874197244644165,-10.904937744140625
430,74,-2.2353858947753906,-12.32449722290039,-2.032151699066162,-10.030458450317383
990,74,-2.4386606216430664,-10.25784683227539,-2.150930404663086,-8.954188346862793
479,74,-2.7882139682769775,-14.038862228393555,-2.9677646160125732,-11.548300743103027
512,75,-2.3742120265960693,-10.298710823059082,-2.169420003890991,-7.185295104980469
8215,75,-3.2934117317199707,-6.272956371307373,-4.086583614349365,-5.137636184692383
4151,75,-1.3547451496124268,-14.823650360107422,-1.9296185970306396,-13.055076599121094
67,75,-7.838878154754639,-15.26898193359375,-7.299143314361572,-13.828217506408691
77,75,-7.37520694732666,-10.677740097045898,-7.602714538574219,-11.17430591583252
588,75,-4.130075454711914,-5.958856105804443,-4.096491813659668,-4.954039096832275
594,75,-2.878978729248047,-7.250453472137451,-3.4448814392089844,-5.532258987426758
4200,75,-3.0679545402526855,-10.173526763916016,-4.019098281860352,-7.801778793334961
659,75,-2.494276762008667,-4.494482517242432,-2.6725287437438965,-3.9570915699005127
717,75,-4.93251895904541,-12.894296646118164,-5.260596752166748,-12.06682300567627
246,75,-2.2079179286956787,-13.40585708618164,-2.8858697414398193,-10.822300910949707
6398,75,-3.458479642868042,-8.333434104919434,-3.949899196624756,-7.845629692077637
271,75,-2.9706618785858154,-12.860295295715332,-3.7423956394195557,-10.817100524902344
275,75,-2.210420846939087,-7.707187175750732,-2.925381898880005,-5.624568939208984
285,75,-2.2252745628356934,-13.129137992858887,-1.8921865224838257,-10.1170654296875
287,75,-3.9830541610717773,-9.432439804077148,-4.555549621582031,-8.119478225708008
309,75,-3.043113946914673,-11.99909496307373,-3.701080322265625,-10.556214332580566
311,75,-5.096675395965576,-16.237173080444336,-6.111050128936768,-13.201342582702637
312,75,-5.190454006195068,-17.34511375427246,-6.23585844039917,-16.875476837158203
320,75,-2.6329827308654785,-12.297795295715332,-3.4303126335144043,-9.516423225402832
322,75,-3.34513258934021,-6.704365253448486,-3.6832664012908936,-6.481977462768555
323,75,-2.0291531085968018,-9.149520874023438,-3.1525914669036865,-6.673818588256836
359,75,-4.302382469177246,-13.184867858886719,-4.592475414276123,-10.49994945526123
367,75,-1.2991997003555298,-5.62963342666626,-2.7004411220550537,-4.1889238357543945
417,75,-0.6575748324394226,-14.744930267333984,-1.441235899925232,-10.642814636230469
430,75,-2.135253429412842,-11.287087440490723,-1.6321154832839966,-9.170276641845703
990,75,-2.743861436843872,-11.134113311767578,-2.517021417617798,-10.006834030151367
479,75,-2.752824544906616,-13.831335067749023,-2.908703565597534,-11.614447593688965
512,76,-1.9271703958511353,-11.354693412780762,-1.6222267150878906,-8.155590057373047
8215,76,-3.230478525161743,-5.97033166885376,-3.784538745880127,-4.701279163360596
4151,76,-1.3705047369003296,-16.052000045776367,-1.8140959739685059,-14.290749549865723
67,76,-7.013011455535889,-14.46569538116455,-6.45603609085083,-13.182329177856445
77,76,-7.214441776275635,-12.76712703704834,-7.378753662109375,-12.377389907836914
588,76,-3.201188325881958,-5.795510292053223,-3.1491808891296387,-4.796910285949707
594,76,-2.293454647064209,-8.274514198303223,-2.6965978145599365,-6.355472087860107
4200,76,-2.787994384765625,-9.520556449890137,-3.700117826461792,-7.225642681121826
659,76,-2.4029223918914795,-5.367881774902344,-2.0893051624298096,-4.63020133972168
717,76,-5.753245830535889,-11.745749473571777,-6.01696252822876,-10.991734504699707
246,76,-1.2844915390014648,-14.853282928466797,-1.8759549856185913,-12.079259872436523
6398,76,-3.2920408248901367,-8.59430980682373,-3.6161625385284424,-7.997518062591553
271,76,-2.803734302520752,-13.540385246276855,-3.737840175628662,-11.421449661254883
275,76,-1.8570510149002075,-8.2300443649292,-2.52142333984375,-6.070441246032715
285,76,-1.914595127105713,-14.485185623168945,-1.851736307144165,-10.845626831054688
287,76,-3.876204252243042,-11.28309154510498,-4.953519344329834,-9.765469551086426
309,76,-3.019092082977295,-11.581555366516113,-3.5188004970550537,-10.180781364440918
311,76,-5.25947904586792,-15.602670669555664,-6.417182445526123,-12.788954734802246
312,76,-5.648915767669678,-17.561059951782227,-6.821108818054199,-17.038320541381836
320,76,-3.024991989135742,-12.53946304321289,-3.684905529022217,-9.6348237991333
322,76,-3.9448554515838623,-5.684224605560303,-4.074263095855713,-5.202513217926025
323,76,-1.52925705909729,-10.372912406921387,-2.499711275100708,-6.960728168487549
359,76,-3.881235361099243,-14.054022789001465,-4.082448959350586,-10.570958137512207
367,76,-1.7412900924682617,-6.282294273376465,-3.4201409816741943,-5.315778732299805
417,76,-0.8202417492866516,-14.84615707397461,-1.8842452764511108,-11.215479850769043
430,76,-2.3571617603302,-11.268957138061523,-1.9389044046401978,-9.509039878845215
990,76,-2.32725191116333,-10.745993614196777,-1.9723315238952637,-9.53437328338623
479,76,-2.7646639347076416,-13.604881286621094,-3.0151073932647705,-11.2321138381958
512,77,-2.521399736404419,-11.13420581817627,-2.1157233715057373,-7.608855247497559
8215,77,-2.3721394538879395,-6.563673973083496,-3.2396159172058105,-5.199779033660889
4151,77,-1.912042498588562,-16.0875244140625,-2.54106068611145,-14.297139167785645
67,77,-6.826696395874023,-15.315347671508789,-5.818152904510498,-13.758621215820312
77,77,-6.6032233238220215,-11.772689819335938,-6.801473617553711,-11.374464988708496
588,77,-3.0072834491729736,-5.502325534820557,-3.6544079780578613,-4.654656410217285
594,77,-2.0302248001098633,-7.628782749176025,-2.514402151107788,-5.7535247802734375
4200,77,-2.617183208465576,-8.623186111450195,-4.015148639678955,-6.690706729888916
659,77,-2.9223949909210205,-5.439427852630615,-2.869371175765991,-4.848744869232178
717,77,-5.061328411102295,-13.16390609741211,-5.091219902038574,-12.36085319519043
246,77,-1.5517852306365967,-14.480424880981445,-2.4630110263824463,-12.170361518859863
6398,77,-2.9195950031280518,-8.415169715881348,-3.394773244857788,-7.956513404846191
271,77,-3.6129651069641113,-13.400177955627441,-4.421313762664795,-11.355360984802246
275,77,-2.0854175090789795,-8.425206184387207,-2.8217570781707764,-6.328059673309326
285,77,-3.3935787677764893,-13.975809097290039,-2.7808752059936523,-10.449105262756348
287,77,-5.432168483734131,-11.247748374938965,-5.806575775146484,-9.721014976501465
309,77,-2.704505205154419,-12.348337173461914,-3.4107112884521484,-10.884428024291992
311,77,-5.806789398193359,-15.329340934753418,-6.781971454620361,-12.77755069732666
312,77,-6.017035007476807,-17.675710678100586,-6.9164652824401855,-17.030981063842773
320,77,-3.2163097858428955,-11.985888481140137,-4.053711891174316,-8.953722953796387
322,77,-4.384804725646973,-5.591552734375,-4.585659503936768,-5.430707931518555
323,77,-2.2764930725097656,-10.118439674377441,-3.5621352195739746,-6.6821441650390625
359,77,-4.105672359466553,-14.601567268371582,-4.583346366882324,-11.153033256530762
367,77,-1.727574110031128,-5.442019939422607,-3.65120530128479,-4.379366397857666
417,77,-0.21004533767700195,-15.217792510986328,-0.7635328769683838,-10.683126449584961
430,77,-2.68038010597229,-11.460590362548828,-2.2898826599121094,-9.415156364440918
990,77,-2.0474536418914795,-11.53494644165039,-2.098475217819214,-10.263916015625
479,77,-2.683464288711548,-15.05904769897461,-2.6916301250457764,-12.509819030761719
512,78,-1.7243082523345947,-11.16341781616211,-1.806710124015808,-7.968041896820068
8215,78,-2.5489954948425293,-6.911504745483398,-3.273775577545166,-5.578917503356934
4151,78,-1.05283784866333,-15.681655883789062,-1.5172574520111084,-14.330370903015137
67,78,-5.988552570343018,-15.940902709960938,-5.454498291015625,-14.096705436706543
77,78,-7.249285697937012,-13.026931762695312,-7.300753116607666,-12.716261863708496
588,78,-2.900867223739624,-5.704731464385986,-3.346891403198242,-4.869065284729004
594,78,-1.4040554761886597,-8.157879829406738,-2.0996310710906982,-6.149594783782959
4200,78,-1.3410323858261108,-10.101945877075195,-2.230668306350708,-7.644493103027344
659,78,-2.034973621368408,-6.256574630737305,-2.1154234409332275,-5.369946002960205
717,78,-5.103611946105957,-12.847504615783691,-5.173061370849609,-12.40250015258789
246,78,-1.1719661951065063,-13.182126998901367,-2.2247443199157715,-10.426950454711914
6398,78,-2.673044443130493,-8.470878601074219,-3.1704423427581787,-7.927485942840576
271,78,-3.0493249893188477,-13.79227066040039,-3.6003732681274414,-11.500808715820312
275,78,-2.0217113494873047,-8.06887149810791,-2.8918113708496094,-5.894671440124512
285,78,-2.7198376655578613,-13.040510177612305,-2.3376827239990234,-9.939045906066895
287,78,-5.874411582946777,-11.219257354736328,-5.97725248336792,-9.780560493469238
309,78,-2.7281181812286377,-12.333746910095215,-3.816749095916748,-10.482725143432617
311,78,-6.091986656188965,-15.807856559753418,-6.937441349029541,-13.047670364379883
312,78,-5.989731788635254,-17.748449325561523,-7.306785583496094,-16.94931411743164
320,78,-3.0928947925567627,-13.10732650756836,-4.10629415512085,-10.063237190246582
322,78,-3.571906328201294,-5.35817813873291,-4.00665283203125,-5.353553295135498
323,78,-2.3939802646636963,-9.838995933532715,-3.5091447830200195,-6.72345495223999
359,78,-4.034134387969971,-14.721457481384277,-4.503411769866943,-11.880166053771973
367,78,-2.0701825618743896,-5.850111961364746,-3.768066883087158,-5.142786979675293
417,78,-0.25309309363365173,-15.70018196105957,-0.8353467583656311,-11.562695503234863
430,78,-2.5322065353393555,-11.951372146606445,-2.3300747871398926,-9.577032089233398
990,78,-1.9194393157958984,-11.558732986450195,-1.9544470310211182,-10.179380416870117
479,78,-3.2007298469543457,-14.845934867858887,-3.3971469402313232,-12.543801307678223
512,79,-1.8049757480621338,-11.904178619384766,-1.9995479583740234,-8.698586463928223
8215,79,-3.250311851501465,-6.474338054656982,-4.083193778991699,-5.307277679443359
4151,79,-1.2479735612869263,-16.032018661499023,-1.9581559896469116,-14.77247428894043
67,79,-8.15647029876709,-14.639871597290039,-7.046385288238525,-13.034893035888672
77,79,-7.647090911865234,-12.252263069152832,-7.879491806030273,-12.37430191040039
588,79,-2.4884560108184814,-5.797224044799805,-2.9909911155700684,-4.730736255645752
594,79,-2.343459129333496,-7.775585651397705,-2.606224298477173,-5.723507404327393
4200,79,-2.432201623916626,-9.24342155456543,-3.793044328689575,-7.429623126983643
659,79,-2.235267162322998,-6.484123229980469,-2.3159868717193604,-5.7492265701293945
717,79,-5.812057971954346,-11.778400421142578,-5.774006366729736,-11.597343444824219
246,79,-1.33158278465271,-13.1515474319458,-1.8091235160827637,-10.466105461120605
6398,79,-3.0358009338378906,-8.454028129577637,-3.4025957584381104,-7.872631072998047
271,79,-3.329660654067993,-13.755820274353027,-4.32929801940918,-11.358659744262695
275,79,-1.9974677562713623,-8.210620880126953,-2.594721555709839,-6.135409832000732
285,79,-1.7411504983901978,-13.793269157409668,-1.7659159898757935,-11.063775062561035
287,79,-3.7535624504089355,-11.878174781799316,-4.204465866088867,-10.201404571533203
309,79,-2.685478687286377,-11.755810737609863,-3.7974765300750732,-9.981874465942383
311,79,-4.94970703125,-16.390235900878906,-5.919445037841797,-13.679330825805664
312,79,-5.6554718017578125,-17.380178451538086,-6.844527244567871,-16.484086990356445
320,79,-3.2222490310668945,-12.870101928710938,-4.139055252075195,-9.414617538452148
322,79,-4.225879192352295,-4.913071155548096,-4.6520233154296875,-5.057219505310059
323,79,-3.4969780445098877,-9.844741821289062,-4.661221027374268,-6.65818452835083
359,79,-4.520381450653076,-15.829018592834473,-5.114773273468018,-12.200183868408203
367,79,-1.8604568243026733,-6.720371723175049,-3.5666444301605225,-5.764776706695557
417,79,-0.30016860365867615,-14.877120971679688,-0.8931787014007568,-10.05894947052002
430,79,-2.2383980751037598,-11.329826354980469,-1.9847828149795532,-9.077428817749023
990,79,-2.7709105014801025,-10.760546684265137,-3.0410702228546143,-9.099753379821777
479,79,-2.827608346939087,-15.592787742614746,-2.9470295906066895,-12.665336608886719
512,80,-1.2376643419265747,-10.739314079284668,-1.1502009630203247,-7.642027378082275
8215,80,-2.5032436847686768,-6.7047929763793945,-3.3154590129852295,-5.190750598907471
4151,80,-1.6969555616378784,-16.011667251586914,-2.6885366439819336,-14.48834228515625
67,80,-6.51439905166626,-14.030624389648438,-5.723626613616943,-12.376993179321289
77,80,-7.457328796386719,-12.22826099395752,-7.566997528076172,-12.37930965423584
588,80,-2.5495851039886475,-5.756021022796631,-3.2922451496124268,-4.688412189483643
594,80,-2.286874294281006,-7.733595848083496,-2.814579486846924,-6.061238765716553
4200,80,-2.839690685272217,-8.880505561828613,-4.156178951263428,-7.079143047332764
659,80,-2.6491570472717285,-5.872682571411133,-2.6347062587738037,-5.142384052276611
717,80,-4.544219493865967,-11.621110916137695,-4.636040687561035,-10.95106029510498
246,80,-1.8305217027664185,-12.500497817993164,-3.049968719482422,-10.043831825256348
6398,80,-2.8673431873321533,-8.568765640258789,-3.2894465923309326,-7.949297904968262
271,80,-3.019939422607422,-12.862685203552246,-4.2306599617004395,-10.740801811218262
275,80,-1.691277265548706,-7.959667682647705,-2.435465097427368,-5.730397701263428
285,80,-1.9677457809448242,-11.692305564880371,-1.7083065509796143,-8.870844841003418
287,80,-4.7385149002075195,-11.33724308013916,-5.4658660888671875,-9.38546085357666
